#full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H,rot_per
"210012 (2006 KT1)",2.306730088739259,.4733490708805754,9.253511949077938,138.6616232579478,189.3211894787475,1.214841544462264,3.398618633016254,3.50351009406701,5129,0,296,,,16.6,
"211871 (2004 HO)",1.846027023094388,.5111639784640489,7.874327348802025,146.1286955878976,163.748801720806,.9024045056173158,2.78964954057146,2.50821801911476,7350,0,233,,,18.8,
"211914 (2004 RM251)",2.612336152334286,.5994531398450749,19.32615040153454,350.0431045805169,110.3892814058449,1.046363043486696,4.178309261181876,4.22232630884542,7851,0,157,,,17.7,
"212359 (2006 EV52)",2.016407691795401,.7072620477148164,15.94497948302474,168.5074455538146,167.1024198487612,.5902790586682795,3.442536324922524,2.86335846159052,6214,0,538,,,16.6,
"212546 (2006 SV19)",2.132677578601356,.5154364384174959,7.354808429217783,116.2175722548692,182.5363058452407,1.033417843194224,3.231937314008488,3.114555017566,5189,0,361,,,17.6,
"213053 (1998 WT30)",1.812883053110392,.3370825506270053,.5116794135724451,36.04870696940922,126.6246475333463,1.201791809579468,2.423974296641316,2.440972496422,6200,0,81,,,19.7,
"213869 (2003 SG170)",1.859736313327411,.603185405995207,36.97794633412951,199.3116080430655,309.2430168535449,.737970510128987,2.981502116525834,2.53621028319989,5529,0,165,,,17.7,
"214088 (2004 JN13)",2.893251350148988,.6897872698423713,13.34194877544741,85.14263287829272,279.1098826143278,.897523400361963,4.888979299936013,4.9213862207817,15927,0,795,2,0,15.3,6.342
"214869 (2007 PA8)",2.834733252166341,.6596204060739933,1.983652979869366,142.1944270027339,293.0295275921335,.9648853532609275,4.704581151071755,4.77283586458087,5763,0,724,15,26,16.4,102.24
"215167 (2000 EL26)",1.69025359517618,.3089473699378038,26.96886513922123,152.3520663143819,96.84330792785147,1.168054192418582,2.212452997933778,2.19753603231837,4045,0,144,,,18.6,
"215188 (2000 NM)",2.687702522196809,.6629580010869058,22.28080527206166,273.365986560317,71.31914461077102,.9058686305649775,4.469536413828641,4.40636024750778,6760,0,1368,,,15.4,9.24
"215442 (2002 MQ3)",.9136463587241594,.2742734061146309,36.28611556525811,109.0728868122768,346.8843722236288,.6630574599326543,1.164235257515664,0.873323997118795,5492,0,419,,,18.5,473.
"215588 (2003 HF2)",1.11376416461514,.6755677441988661,3.056043096508193,189.9543924587179,230.972020635601,.3613410203565553,1.866187308873725,1.1754334966964,5491,0,356,11,0,19.4,
"215757 (2004 FU64)",1.837525608805656,.3671319286307109,24.88068666924227,20.90166279002381,286.3961587527132,1.162911288136514,2.512139929474798,2.49091152944364,7371,0,185,,,17.8,
"216115 (2006 SU19)",1.526727603224657,.5863214286950958,2.091549301773488,152.2492346236386,10.55764875483756,.6315744936737366,2.421880712775577,1.88647276129418,4014,0,185,,,18.8,
"216258 (2006 WH1)",1.673465560651034,.4852192672687138,2.642598708537257,240.6188476998099,263.2562256743629,.8614678275125121,2.485463293789557,2.16487772055077,935,1,601,,,20.2,7.30
"216523 (2001 HY7)",.9138520280653755,.4120948370816764,5.208499317480782,205.2425728967024,211.1301077510073,.537258325443015,1.290445730687736,0.873618902380532,5545,0,288,,,20.6,
"216707 (2004 XP164)",2.179303478131728,.4121567590669376,22.66348241976597,126.878080737489,310.4895794202715,1.281088819561651,3.077518136701807,3.21724970875629,5427,0,158,,,17.5,
"216985 (2000 QK130)",1.180624423105028,.2618496410477337,4.722158637460984,173.8848409963729,66.29654730168403,.8714783417027889,1.489770504507268,1.28284990641954,6641,0,243,,,21.1,
"217013 (2001 AA50)",1.320781424076855,.1979644680796289,43.87951335314092,306.2473426864381,58.61763392758328,1.059313632010026,1.582249216143684,1.517940088008,5535,0,377,,,18.7,
"217390 (2005 CW25)",1.626011944304225,.4780468424352859,28.4832055672002,148.3325034361522,108.935075839913,.8487020685675304,2.40332182004092,2.07345110969471,2303,0,336,,,18.8,
"217430 (2005 SN25)",1.230026070809764,.2705989598675804,13.00930725088113,168.3200906037396,45.13501682184469,.8971822954386349,1.562869846180893,1.36420512610208,5490,0,194,,,19.6,
"217628 Lugh (1990 HA)",2.551801369977607,.7029752863483625,4.022156735169783,183.1165133314183,310.227504453327,.7579480712134552,4.345654668741759,4.07641603861183,21292,0,118,,,16.5,8.55
"217796 (2000 TO64)",2.745010613009135,.618766145564467,37.51262630152949,223.694251801667,177.7863062943194,1.046490976463918,4.443530249554352,4.5480396696987,6668,0,240,3,3,17.0,
"217807 (2000 XK44)",1.723968516550203,.3855926381828213,11.2388234982384,48.12351648539711,347.6374466287529,1.059218948109485,2.38871808499092,2.26361309596658,15901,0,428,3,3,18.1,51.9
"217837 (2001 LC)",1.05454587420769,.6774934989087413,16.96895243511022,112.3878936647577,2.457882602544645,.3400979001309447,1.768993848284435,1.08294504271308,4803,0,205,,,19.3,
"218017 (2001 XV266)",1.196313643132457,.1926534471819325,12.00347153512856,214.1097500530614,265.0124434240377,.9658396958722127,1.426787590392701,1.30850620266768,4604,0,196,,,19.6,
"218863 (2006 WO127)",2.193289690676063,.5504895494189671,10.99803058250104,167.7217747725977,314.1441733691656,.9859066371105313,3.400672744241595,3.24827057621443,5840,0,764,,,16.3,
"219021 (1991 LH)",1.35662166486005,.7328605384371939,53.15282896312929,281.0519856513661,203.7773645971406,.3624071810951513,2.350836148624948,1.58014275696514,9873,0,120,,,16.9,
"219071 (1997 US9)",1.052749734036685,.2820407285361034,20.01809090052703,212.2158759223882,357.3783873666484,.7558314320827892,1.349668035990581,1.08017945518876,5917,0,778,,,17.1,3.520
"219527 (2001 QK142)",2.482224626275912,.537660895175,5.782196190084402,40.50398314243263,319.5998957146999,1.147629511686975,3.816819740864848,3.91083796224148,7810,0,245,,,16.7,
"220124 (2002 TE66)",1.456930475367094,.3779449224274236,51.3395231097418,191.0207349914037,290.5701735130131,.9062909998723284,2.00756995086186,1.7585974694934,6137,0,447,,,18.5,45.4
"220839 (2004 VA)",1.900777052040119,.5962930662464694,3.698052015324886,109.6362729817476,43.14906459515532,.7673568754281918,3.034197228652047,2.62062555937609,5464,0,629,,,17.3,6.7906
"220909 (2005 EO1)",2.536863725139752,.7050504980384686,13.87663427065222,231.2019883983552,40.84183013215658,.7482466922742449,4.325480758005258,4.04067490101439,5925,0,293,,,18.2,
"221455 (2006 BC10)",2.015051477315825,.6582907132409831,.9278465198720349,21.27235357701987,233.9889446139781,.688561803096294,3.341541151535357,2.86047015047885,2463,0,389,,,19.4,
"221787 (2007 VZ30)",1.604997834430253,.1948145943912017,2.45307121166349,344.6643301077096,99.27728928079119,1.292320832316966,1.91767483654354,2.03338623093045,6381,0,64,,,21.3,
"221980 (1996 EO)",1.341404413190649,.4008008907720114,21.592403396807,356.4999347004421,64.6783251875803,.8037683294983294,1.879040496882968,1.55363071475012,6207,0,119,,,19.0,
"222008 (1998 QQ63)",2.363387500910035,.5502671159512141,1.671006498845035,104.4648744318434,265.4589940871774,1.062893076909122,3.663881924910947,3.63337818074431,8123,0,74,,,18.9,
"222073 (1999 HY1)",1.386333332719839,.1307409187540304,34.22605153648168,216.1163031841843,89.83632968899271,1.20508283910071,1.567583826338968,1.63233653243712,6786,0,611,,,18.0,10.37
"222165 (2000 AX93)",2.209615979516531,.4792611600882987,23.34498811615702,291.0170199656683,234.2233270447718,1.150632861823796,3.268599097209266,3.28460693296923,6468,0,211,,,17.7,
"222869 (2002 FB6)",1.796379051980437,.5450116230594861,33.70985726997014,182.7096601725035,101.8278341457891,.8173315892305181,2.775426514730357,2.40771553698892,4655,0,213,,,17.8,8.98
"223456 (2003 UB10)",1.600068530734131,.3358845998978491,5.144850809888953,131.0098661653316,105.2932963508941,1.062630152479358,2.137506908988904,2.02402595804858,6495,0,269,,,18.2,
"224926 (2007 DA41)",1.461290100739542,.4398648144956959,30.22306062502213,225.928038850238,20.24756162796627,.8185200016533464,2.104060199825737,1.76649684305677,5902,0,320,,,17.5,
"225312 (1996 XB27)",1.188882993664954,.05789328371725624,2.464530210036531,179.4124167024594,58.18179933622402,1.120054653206088,1.25771133412382,1.29633388840262,8030,0,203,,,21.7,
"225416 (1999 YC)",1.421843240207012,.8305699331980931,38.23184275947882,64.78698578997268,156.4058648184647,.2409029951701137,2.60278348524391,1.69545309184598,6568,0,357,,,17.2,4.531
"225586 (2000 WS67)",1.298782459644408,.707333848417508,20.64510386012493,73.78380029207455,198.34495086,.3801096642069721,2.217455255081844,1.48017418078648,6641,1,142,,,18.4,
"225900 (2002 AF3)",1.906610314493613,.6190017637221094,10.5532574044302,353.2554274164428,190.3337333855164,.7264151670913009,3.086805461895925,2.63269840007531,4938,0,116,,,17.8,
"226198 (2002 UN3)",1.743844594234415,.2574001370769032,8.695912602022599,28.01471613717888,112.653336907939,1.29497875663766,2.19271043183117,2.30287238193892,9014,0,350,,,18.8,
"226219 (2002 VT85)",2.295066263221815,.4435027684039172,5.98771912238336,256.0204789041917,87.14389234622463,1.277198021812507,3.312934504631123,3.47697081878432,11222,0,138,,,17.9,
"226514 (2003 UX34)",1.095160304991228,.6158577821809079,2.563641120096817,4.351697672891794,218.5262070351559,.4206973084267636,1.769623301555692,1.14610588706991,8096,0,262,1,1,20.1,
"226554 (2003 WR21)",1.118609008268721,.2614124407984042,9.275121088968929,85.84137422616698,107.9915122808391,.8261906971181124,1.41102731941933,1.18311148669914,9829,0,281,1,1,19.5,
"228368 (2000 WK10)",1.478658422144916,.7019663403131747,14.73542745299497,57.98880231614355,244.4692692961434,.440689980978596,2.516626863311236,1.79808407302614,6593,0,164,,,18.4,
"228502 (2001 TE2)",1.083594570748413,.1967020128964538,7.625060448681,171.1403414211354,35.76962848994019,.8704493375185313,1.296739803978294,1.127998268051,6771,0,168,,,20.0,
"228587 (2002 AP7)",1.364285466645058,.09331309628026978,23.869610595171,98.57749696368313,283.4984652870851,1.236979765542235,1.491591167747881,1.59355141895611,5961,0,169,,,19.5,7.45
"229007 (2003 XF11)",2.196750059428223,.8471989658754506,8.621026333852958,116.0110937987985,173.9264271477869,.3356656807937978,4.057834438062648,3.25596083687033,5530,0,294,,,17.0,
"229672 (2006 WR1)",1.332984751039485,.6138984005372802,38.18616542117717,105.9994276729043,132.1011359370313,.5146675444357605,2.151301957643209,1.539026061461,4493,0,233,,,17.9,
"230089 (2000 WP148)",1.318524385942862,.2641846472222779,21.28005149864479,252.0172707003902,237.895827270225,.9701904861885762,1.666858285697147,1.51405081702051,7481,0,117,,,19.4,
"230111 (2001 BE10)",.8231155226610297,.3691887535094196,17.50673310861629,297.7808519431463,30.56235779035625,.5192305288555498,1.12700051646651,0.746791541134599,6596,0,777,2,1,19.1,4.194
"230118 (2001 DB3)",2.679815350764785,.5617509039883681,24.51930641189158,340.4800081099458,264.5223155594375,1.174426654950761,4.185204046578809,4.38697852128689,3514,0,193,,,17.2,
"230420 (2002 PP6)",2.328982995474628,.6522364729232248,20.09014142086088,135.1728981735467,272.7689027205726,.8099353410080896,3.848030649941165,3.55432943968955,2781,0,88,,,18.9,
"230549 (2003 BH)",1.456429914486232,.356232424912339,13.11122704143989,119.7869561466801,313.3530574396573,.9376023543339309,1.975257474638533,1.75769123941044,5954,0,161,,,20.6,
"230599 (2003 FJ1)",2.170275689794793,.8173061967915365,20.96937811654208,128.5978832779729,182.0585769332181,.3964959197794823,3.944055459810104,3.19727918874023,5878,0,200,,,17.7,
"230979 (2005 AT42)",2.866361600554338,.6107518179165454,11.20195237272179,157.0160794995613,52.784884108848,1.115726042209597,4.616997158899079,4.85293716261067,5106,0,874,,,16.5,
"231134 (2005 TU45)",1.974140521705937,.495438469840023,28.54192040683556,120.1521557782089,76.9461613407553,.9960753623827626,2.952205681029111,2.77380097720444,6879,0,1002,,,17.1,2.672
"231792 (2000 DH8)",1.838500994722726,.305163924476021,37.58233388697859,159.1825939672815,25.35639944883797,1.277456816020071,2.399545173425381,2.49289511193355,8594,0,255,,,18.5,
"231937 (2001 FO32)",1.701205272909341,.8260513687977535,38.96584449422324,181.7735336577302,123.276050434867,.295922328616624,3.106488217202058,2.21892836813799,5009,0,176,,,17.7,
"232368 (2003 AZ2)",1.419469435237716,.2235016681256543,22.86683816406923,131.6153156216906,186.8918493150038,1.102215648608706,1.736723221866726,1.6912089587013,5510,0,471,,,18.3,31.1
"232382 (2003 BT47)",2.338552117750459,.4911508886893644,7.457011294403112,352.5240927927605,235.6305405827804,1.189970166870926,3.487134068629992,3.57625750360571,5736,0,685,,,17.2,
"232691 (2004 AR1)",1.576411247721359,.4694502344549196,9.076035482154429,336.5318678325643,50.27097203753899,.8363646178811948,2.316457877561524,1.97930394205165,5167,0,310,2,2,19.8,
"234061 (1999 HE1)",2.361952382403011,.5726379118216404,8.167583248647528,65.83040817141976,221.9256745993477,1.009408902321602,3.714495862484419,3.63006924180731,6580,0,266,,,17.6,
"234145 (2000 EW70)",.9377702789402631,.3212577873250509,5.427505815857753,178.0555851834374,125.7226913134836,.6365042741087185,1.239036283771808,0.908140196092298,6939,0,404,4,6,21.3,33.
"234341 (2001 FZ57)",.9441533893857686,.6041951913497243,20.66682897472287,22.10593451944931,339.9746213684546,.3737004516223434,1.514606327149194,0.917428097922908,8054,0,210,,,18.9,
"235086 (2003 HW11)",2.351615720190832,.4661092553825493,7.39909390007686,150.3972208720159,154.2378968073943,1.255505867906786,3.447725572474878,3.6062658089627,5762,0,470,,,17.4,6.385
"235700 (2004 TR13)",2.017473646495785,.7295810131335024,17.85051962362218,12.18594100602522,249.9305368119817,.5455631795152486,3.489384113476321,2.86562929236179,3025,0,149,,,18.5,
"235756 (2004 VC)",1.133344926726575,.2588447729795814,39.14513137905719,194.1730158687561,94.18876196459452,.8399845164604747,1.426705336992676,1.20656676820172,8482,0,225,1,0,18.7,7.18
"236716 (2007 FV42)",2.175061745145923,.4730676104437316,9.836442221888543,100.9782919763582,181.6438057618111,1.146110482802168,3.204013007489677,3.20786133870892,9988,0,576,,,17.9,
"237442 (1999 TA10)",1.505667539273061,.2416646538281354,20.8438430253776,214.6727146503587,84.77228395634559,1.141800914614376,1.869534163931746,1.8475739641074,7140,0,534,,,18.1,14.
"237551 (2000 WQ19)",1.406185849754094,.3468839995773823,34.27580625881271,38.80994761375192,270.7081537561305,.9184024780422738,1.893969221465914,1.66752474516375,5719,0,287,,,18.3,
"237805 (2002 CF26)",1.604106799595436,.3409595507356366,35.30376000445746,342.0935817035734,33.56854365725618,1.057171265873396,2.151042333317476,2.03169317586316,7316,0,648,,,17.4,3.7756
"238063 (2003 EG)",1.738143561023295,.713672766429106,31.77777711586019,359.06032768842,326.8963731661157,.4976778373768623,2.978609284669727,2.29158867935032,8467,0,533,,,16.4,
"238456 (2004 RK)",1.388507845976279,.3003885976593526,18.1469253057706,178.7952689695441,264.4044358598961,.971415921284456,1.805599770668101,1.63617860512839,11219,0,280,,,19.3,
"239849 (1999 VO11)",2.251124430731855,.6364624943048139,15.79414443215914,67.9978515220138,71.78406324115886,.8183681605577542,3.683880700905955,3.37759407522999,6209,0,196,,,18.6,
"240320 (2003 HS42)",1.459021182343738,.1214361003524968,15.82405780542867,38.27715443214608,192.2992007792251,1.281843339628225,1.636199025059251,1.76238422950697,6795,0,133,,,20.1,
"241370 (2008 LW8)",1.67559036873675,.3934039535108173,17.26857091006515,223.1311955784518,118.583940315776,1.016406493211065,2.334774244262436,2.16900216412734,7357,0,384,,,17.3,
"241596 (1998 XM2)",1.804758836184435,.340374156948609,27.09960682515058,248.5454140378459,99.08000123191371,1.190465568822605,2.419052103546265,2.42458250711707,23156,0,739,,,17.2,8.75
"241662 (2000 KO44)",1.829686121056372,.3885984091538289,28.62514297772024,114.3463245677028,235.3065200255009,1.118673005163026,2.540699236949719,2.4749879734598,6889,0,357,,,17.6,
"242147 (2003 BH84)",1.959060232862619,.7195272327428858,23.35068786414343,283.2461086854446,35.51551852267477,.5494630447343455,3.368657420990893,2.74207851312124,5851,0,382,,,17.0,
"242187 (2003 KR18)",2.345495513842937,.4802910634401527,5.584706749719951,244.0993718134357,86.70593748291203,1.218974979205205,3.472016048480669,3.59219672179957,11554,0,544,,,17.9,
"242191 (2003 NZ6)",.7933949635952038,.4924066000002708,18.24291494028358,124.6087475690835,311.6031644577238,.4027220471139509,1.184067880076457,0.706711829902324,5090,0,480,2,1,19.0,13.531
"242211 (2003 QB90)",2.318227025915138,.4748255684347174,4.835924921443515,129.3246385151491,208.831286347269,1.217473560574259,3.418980491256018,3.529735388026,5230,0,351,,,18.1,
"242216 (2003 RN10)",2.230463391268381,.5412302555318396,39.64823768894936,267.2056342736776,4.599890803187505,1.023269120057782,3.43765766247898,3.33120110249804,5571,0,327,,,15.6,
"242450 (2004 QY2)",1.083999120685818,.4771937059738683,37.02974820252737,295.2947634515168,104.9796086803538,.5667215630133379,1.601276678358298,1.1286300184725,5411,0,425,,,14.7,
"242643 (2005 NZ6)",1.835078408511795,.8647883311262395,8.463480312069619,39.28633483481756,48.43272638597253,.2481240141290842,3.422032802894507,2.48593712578581,4728,0,593,6,3,17.4,
"242708 (2005 UK1)",2.500559228716866,.6952180445094764,.7902074310726803,180.3421039226416,345.9465204565261,.7621253315482018,4.238993125885531,3.95424815758444,4646,0,378,3,2,18.1,63.8
"243025 (2006 UM216)",2.676459008107273,.5230470561984791,15.87216079201879,251.0901802770252,146.6323792611359,1.276545002880862,4.076373013333683,4.37873937609432,23912,0,332,,,15.9,
